device_id,user_id,device_type,os,last_active
63480119-1978-42e2-bdf5-7e09c7ce8f82,5eeeb143-b086-4c74-90ae-813ff3cd5d43,Desktop,Android,2026-01-09 21:56:48
c28b23ae-19bf-421c-8f57-8a5f7d6c17bc,5eeeb143-b086-4c74-90ae-813ff3cd5d43,Mobile,iOS,2026-01-09 21:57:10
453fd553-396d-43d0-9ed0-6b12a2afc227,5eeeb143-b086-4c74-90ae-813ff3cd5d43,Mobile,Android,2026-01-09 21:56:55
97857022-5776-4e55-bff3-14779e193934,c6d5b285-4d03-44c4-add7-6a4fa605c71a,Tablet,MacOS,2026-01-09 21:57:23
e628c5e7-d44f-428e-b98d-bb6439d195c2,c6d5b285-4d03-44c4-add7-6a4fa605c71a,Tablet,iOS,2026-01-09 21:57:42
bdf29ad5-a71e-4cd6-a7a9-9cc391639944,6bf11d1b-d84f-4795-8857-c89aa32431ee,Mobile,MacOS,2026-01-09 21:56:55
aa20e79d-7a99-41c0-b516-bdb5c03f5c33,39c35322-1306-42c2-88e7-b9e82458ef22,Desktop,Windows,2026-01-09 21:57:06
f79a4a67-8100-49f9-ae22-4f17f29d9b3e,39c35322-1306-42c2-88e7-b9e82458ef22,Desktop,Windows,2026-01-09 21:57:47
b818e6d3-f267-4b73-ad96-db8fbf7b1d06,808360de-679b-48d6-83b9-92f86d4a6195,Tablet,Android,2026-01-09 21:57:34
f8a9d825-f7b8-44bd-884d-e0c9d46efebd,808360de-679b-48d6-83b9-92f86d4a6195,Mobile,iOS,2026-01-09 21:56:47
e4d75fc0-40a2-478b-9ed5-46dfe61cbd91,01dbb7ff-81a4-4fa5-9efa-f1eb4b829aa4,Mobile,MacOS,2026-01-09 21:57:18
670377b3-af31-42a4-aeef-597be39cb465,01dbb7ff-81a4-4fa5-9efa-f1eb4b829aa4,Tablet,Android,2026-01-09 21:57:38
1afcedb0-c9aa-4303-b153-66c25625d72d,ce5bfefa-4d2d-4155-aeae-fb2859ffe4b2,Tablet,MacOS,2026-01-09 21:57:29
1695c7b7-4762-4144-9510-cc4e18d55bc2,ce5bfefa-4d2d-4155-aeae-fb2859ffe4b2,Tablet,MacOS,2026-01-09 21:57:40
f334794d-be57-4130-b0e3-5f7c8e77c4a3,ce5bfefa-4d2d-4155-aeae-fb2859ffe4b2,Tablet,Windows,2026-01-09 21:57:09
e1be4b27-5077-42a8-9145-6e751f3510be,5e6a7f56-cf0d-40b4-bdb8-ee3eb52f7247,Desktop,iOS,2026-01-09 21:57:08
f195d74c-ed9f-42d3-8da0-6be1edc3c366,5e6a7f56-cf0d-40b4-bdb8-ee3eb52f7247,Desktop,Android,2026-01-09 21:57:01
2b0745a8-cb95-4e59-b00e-826cec5b6f58,e1300945-973d-4573-8b1d-db469736672b,Tablet,MacOS,2026-01-09 21:57:13
1c3dbe57-7da2-4ead-b239-2a61ffae22ab,a8434ded-9841-47dd-810a-2de5e3bee022,Mobile,iOS,2026-01-09 21:57:14
16654586-60e1-4ac7-b1f3-1559c7978372,a8434ded-9841-47dd-810a-2de5e3bee022,Tablet,Windows,2026-01-09 21:57:30
662d0b3e-99ef-4709-b571-6ae71c17e312,48085270-2fc7-47c2-b5a0-7ada040bea30,Mobile,MacOS,2026-01-09 21:57:35
6aa4f6c6-78f4-4ed8-a994-f4741685fd5d,48085270-2fc7-47c2-b5a0-7ada040bea30,Tablet,Android,2026-01-09 21:57:12
10d7d42f-45e5-4602-b372-ae6f26e35680,48085270-2fc7-47c2-b5a0-7ada040bea30,Desktop,iOS,2026-01-09 21:57:35
e5ea4865-205b-4ee1-ac44-4489c008594c,bffaace4-fb79-400c-9ad5-bd61f07dbc56,Tablet,Android,2026-01-09 21:57:36
0ac44cd9-ce14-496c-b6d8-553d70858779,12b44a50-a663-450e-9ea6-702281c27c67,Mobile,iOS,2026-01-09 21:57:31
7af9f5f8-7746-41d4-8289-96fb07f5911e,12b44a50-a663-450e-9ea6-702281c27c67,Tablet,Windows,2026-01-09 21:57:21
b5643c55-7c97-4442-998a-6a9c6af06112,f621c5db-d231-4b98-ba7f-7b9669cd08c7,Mobile,iOS,2026-01-09 21:57:06
87585dc7-4628-429f-9e01-46dfcc95f980,f621c5db-d231-4b98-ba7f-7b9669cd08c7,Desktop,Windows,2026-01-09 21:57:07
b3f3e2e3-a901-45c1-b82a-60eaf4975115,3b0510e7-4f2c-4813-8ad4-44d7be84f468,Desktop,Android,2026-01-09 21:57:24
0f7d354f-c428-4428-9620-46b9242f29f1,3b0510e7-4f2c-4813-8ad4-44d7be84f468,Mobile,Android,2026-01-09 21:56:48
98bc72e9-2279-41a1-b17e-75172b90a522,3b0510e7-4f2c-4813-8ad4-44d7be84f468,Desktop,Android,2026-01-09 21:57:23
225862a3-0e8b-41be-87bc-62d40d830456,0c403c7a-037a-4901-8104-a389e2e546df,Tablet,Windows,2026-01-09 21:57:37
de9869ed-c2e2-4f43-828c-e2e30569208c,0f9439e0-b0af-417f-8c3b-866fcec71b1f,Desktop,Android,2026-01-09 21:56:49
6f51f902-222c-430d-bbeb-a1b2d5a4dc53,fe051af0-c31e-44d6-91cb-2ec1b1ca732c,Tablet,iOS,2026-01-09 21:57:46
2a2414fb-3e08-443b-aab2-b1003aa36dcf,fe051af0-c31e-44d6-91cb-2ec1b1ca732c,Desktop,Android,2026-01-09 21:56:55
7440010d-1cd1-49cb-ab97-d6887b8ba6c4,ae4c3ce9-6927-488b-a2d0-76dbd181d556,Tablet,MacOS,2026-01-09 21:56:56
41f2d3e9-45a4-4eaa-815c-e750a83675a8,ae4c3ce9-6927-488b-a2d0-76dbd181d556,Desktop,Windows,2026-01-09 21:57:47
443bfa48-2275-4497-b664-7ce992bac0fb,ae4c3ce9-6927-488b-a2d0-76dbd181d556,Mobile,iOS,2026-01-09 21:57:08
cda215e9-77b0-43dd-a595-c2208f9f4d44,123ad2be-62ef-4f47-9683-b6ba342e5e4f,Mobile,Android,2026-01-09 21:57:23
3bbd5f01-64a0-4cad-b3c8-c5f80a9e5132,73d1f0fd-8b52-47b4-a66e-80ba90b711e3,Desktop,MacOS,2026-01-09 21:57:27
3dec69de-a6e5-456a-ade0-748c033d10ec,73d1f0fd-8b52-47b4-a66e-80ba90b711e3,Mobile,Android,2026-01-09 21:57:38
2b3b1a8b-e9ab-4af9-b859-f5b4280ca762,73d1f0fd-8b52-47b4-a66e-80ba90b711e3,Mobile,Windows,2026-01-09 21:57:25
7c452c0f-5083-419a-bfae-e2843506e4a9,87924e58-6f9b-413e-b203-7ae711eb863b,Tablet,MacOS,2026-01-09 21:57:45
a8f2f676-d3eb-43c1-9f2b-7540195944b6,05a52ab1-d760-4148-8e31-8594ddf213ba,Desktop,Android,2026-01-09 21:57:25
9b22f06a-8324-4c8c-a14d-01911f41b53e,3da1fa56-84d9-43ce-8660-a22a80fdd731,Desktop,iOS,2026-01-09 21:57:23
f21d6a90-6636-442a-a5b9-8c5ac9b35134,3da1fa56-84d9-43ce-8660-a22a80fdd731,Tablet,iOS,2026-01-09 21:57:42
69f93962-cc99-43dc-8e03-e73d83561a95,3da1fa56-84d9-43ce-8660-a22a80fdd731,Tablet,iOS,2026-01-09 21:57:12
e3f01e71-dd87-4420-ae39-bd844499b45e,a3337918-79a7-498f-bf79-0927a358dbcf,Mobile,iOS,2026-01-09 21:57:11
257536f7-eaf2-4598-950d-ca233ce08f67,a3337918-79a7-498f-bf79-0927a358dbcf,Tablet,Windows,2026-01-09 21:57:00
f5e37371-29b3-4269-b337-74947afb0517,a3337918-79a7-498f-bf79-0927a358dbcf,Mobile,Windows,2026-01-09 21:57:47
a061a3ff-5768-48a3-845a-42126b580e6f,cac9719e-a661-4f64-a43d-d1433c0dc004,Tablet,MacOS,2026-01-09 21:57:12
87a2e3ef-571c-43a5-8d69-32814fa6a354,cac9719e-a661-4f64-a43d-d1433c0dc004,Mobile,Android,2026-01-09 21:56:51
914d9880-be31-4e65-948d-ee5ede48397d,cac9719e-a661-4f64-a43d-d1433c0dc004,Desktop,iOS,2026-01-09 21:57:21
bcd81654-3cba-4171-8bfb-cf9431dac368,25bcbea0-fc25-4534-bfc4-ecdf8b3e10b9,Tablet,MacOS,2026-01-09 21:57:11
da2d53e0-86ca-4d96-b0b6-aaeecd682dd2,25bcbea0-fc25-4534-bfc4-ecdf8b3e10b9,Mobile,iOS,2026-01-09 21:56:59
29e53d6d-414f-4256-b63e-73c836c4acd4,25bcbea0-fc25-4534-bfc4-ecdf8b3e10b9,Desktop,Android,2026-01-09 21:57:17
7342b6f5-ea8d-479b-9d73-ad8fb028895d,6345d8bd-27e1-491d-8873-a78fbacc38f1,Mobile,Windows,2026-01-09 21:56:53
e70027f2-869f-4fb8-a246-5c2e1bed4aec,6345d8bd-27e1-491d-8873-a78fbacc38f1,Mobile,MacOS,2026-01-09 21:57:08
d07e9140-c300-45c7-94c4-96fa81261f32,ba27b857-894e-4055-9d6c-0752225a924a,Mobile,Android,2026-01-09 21:57:23
c7b406ca-0713-496c-add8-8be57ab6d1fa,ba27b857-894e-4055-9d6c-0752225a924a,Mobile,iOS,2026-01-09 21:57:15
c54f4c90-3717-428d-8e5f-527f98569b60,dbbb90e3-774e-4912-a867-d41a9d3fd29e,Desktop,Android,2026-01-09 21:57:27
9dbc9aa4-a9b5-404c-8a92-554fec291de1,1104485c-58c8-4a6b-9bcc-ca07dd033027,Desktop,Windows,2026-01-09 21:57:44
24e99bee-34cb-4742-ab89-226ad8fa327b,1104485c-58c8-4a6b-9bcc-ca07dd033027,Tablet,Android,2026-01-09 21:57:06
7b21cc5c-7bf7-4c76-969b-0307b12416af,c6a2a790-64aa-453e-9b96-b44a153afad5,Mobile,iOS,2026-01-09 21:56:52
ff86a488-dbad-4c0b-b936-ae57a28e3f47,b4f81fc4-1015-4586-99c9-12f0e6cc5312,Mobile,Windows,2026-01-09 21:56:57
f1a35f6c-22cf-4ad4-b84f-35b62d18d963,b4f81fc4-1015-4586-99c9-12f0e6cc5312,Tablet,Windows,2026-01-09 21:56:53
cc448296-32d2-493c-87a4-d454e962edb3,b4f81fc4-1015-4586-99c9-12f0e6cc5312,Desktop,Windows,2026-01-09 21:57:30
fb860bd8-28cd-4cb3-9f48-52fc9ead69ec,7bbf7183-d1ea-49a4-982a-c77e9bf8f6f6,Tablet,Android,2026-01-09 21:57:22
7a4beee1-91fd-4ac1-94d9-cd9ec6c0062d,edc4ce97-a3c1-4e94-b002-6e1208908939,Tablet,Android,2026-01-09 21:56:58
6020a178-fef8-4cf2-894e-21fec2124976,edc4ce97-a3c1-4e94-b002-6e1208908939,Tablet,Windows,2026-01-09 21:56:49
40b6ffdf-212a-4dd2-a45d-22bf0a761802,9ad90b6a-951e-413b-b3bf-5176222931c8,Desktop,Android,2026-01-09 21:57:39
c3841f8e-270b-4989-a4ce-416735ae93a7,9a936629-278f-4a9a-ac85-dbfc6fa85bd7,Mobile,iOS,2026-01-09 21:57:31
7af08239-d8ea-4b5c-8519-41628c147aab,ed2100c3-6384-47b2-995f-da7201d227e3,Mobile,Windows,2026-01-09 21:57:25
617fbae5-71aa-4dd8-a40c-cd7ee8abb8a2,ed2100c3-6384-47b2-995f-da7201d227e3,Tablet,MacOS,2026-01-09 21:57:18
7f8ac041-2735-434d-b914-b12e8d2111ef,ed2100c3-6384-47b2-995f-da7201d227e3,Mobile,iOS,2026-01-09 21:56:48
ed5319f1-6f0e-464b-a9d4-a980d6b17d80,bc3fb601-3769-46b8-9b3d-0910df77fbcc,Mobile,Android,2026-01-09 21:56:58
05e292f0-d6d9-4f2b-a21c-13ed68e979e2,a0b337ad-9aa6-4263-a13b-4e9a83f3d279,Mobile,Windows,2026-01-09 21:56:59
1f274c88-572b-4cbc-8992-4ca3f33915df,80995091-d78e-4afd-b30f-61067fb8a36a,Desktop,iOS,2026-01-09 21:56:51
44d1c4bb-7fc2-447d-b90b-d2b86b6e8b28,e453ffd1-eccc-44b1-9251-b9f829463cd4,Desktop,Windows,2026-01-09 21:57:45
38168049-d161-461b-8929-83030be9f775,e453ffd1-eccc-44b1-9251-b9f829463cd4,Mobile,Windows,2026-01-09 21:57:11
50b09817-bf17-4542-b35b-7fe77e912fce,e453ffd1-eccc-44b1-9251-b9f829463cd4,Tablet,iOS,2026-01-09 21:57:05
ade5a03d-5429-44a4-8bc6-468e1ba57ec8,86e30978-713f-4c2a-909e-ce3d94e26f88,Desktop,Windows,2026-01-09 21:57:00
3d7bb97c-945d-4543-a16c-396cce86ae8c,86e30978-713f-4c2a-909e-ce3d94e26f88,Mobile,Windows,2026-01-09 21:57:01
ab84db22-2971-4abe-b6db-b2dc90a9cfb6,775398d7-0b7f-4a6d-a706-85a550351646,Tablet,Windows,2026-01-09 21:57:05
bae41dbb-413c-4241-b6b7-55a15c7f97a2,bb7d33db-cff2-4ebb-889b-670e4a3a390b,Tablet,Android,2026-01-09 21:57:29
f272901e-9952-4d75-bb0e-7023cc3cccc0,1a98d2c7-556f-4685-89f5-b1d2d598c6f9,Desktop,iOS,2026-01-09 21:57:20
4b59e851-2464-462d-88ed-a41bfa7daa62,1a98d2c7-556f-4685-89f5-b1d2d598c6f9,Mobile,Windows,2026-01-09 21:56:51
2788b77d-3ddd-43d3-982d-9435c8a85d44,9076aaac-42ec-4541-8a08-a1a79dc59631,Mobile,MacOS,2026-01-09 21:57:16
5fd6ddb5-282c-446e-be13-6062268d4b6a,94a1b80e-708b-4a54-988a-1774c15e5654,Desktop,Windows,2026-01-09 21:56:50
95d7b60e-5cef-4a44-bbe6-7c4434dda24c,94a1b80e-708b-4a54-988a-1774c15e5654,Desktop,Android,2026-01-09 21:57:10
b59d266e-7ac9-40c9-88bf-743b2d75c75f,94a1b80e-708b-4a54-988a-1774c15e5654,Desktop,Android,2026-01-09 21:57:20
f692348f-0617-42c6-b71a-8b1de9b54317,c46cd43b-b4ca-47c0-a044-2466dc52386f,Tablet,iOS,2026-01-09 21:56:47
79ccda39-e170-4fef-934f-ddc065db327a,c46cd43b-b4ca-47c0-a044-2466dc52386f,Mobile,MacOS,2026-01-09 21:56:57
96f1d3f7-587d-43b1-b879-5dbf4bdb8c36,dc0c9554-bfb3-4f72-85eb-a97f69570e95,Tablet,Android,2026-01-09 21:57:07
4853bcf1-a5d1-4d0c-b57c-ebd4c35302a9,8f4f9996-b746-4776-b833-753939a6bf79,Desktop,iOS,2026-01-09 21:57:42
c51a1130-d05d-4b45-85d6-3f8453de7de3,8f4f9996-b746-4776-b833-753939a6bf79,Desktop,Android,2026-01-09 21:57:45
791ecfc4-07bf-46f5-bdf9-2f65b5e125cd,8f4f9996-b746-4776-b833-753939a6bf79,Desktop,MacOS,2026-01-09 21:57:13
f5f00dd0-e8a0-4f3a-877a-cb97dad1d905,b840cd04-9ee9-47ce-9bed-b06f945fb6cd,Mobile,Windows,2026-01-09 21:57:12
17e18552-3193-446e-afb2-4795a1a304cc,f9b3b687-1111-4424-ad5e-126637258908,Tablet,MacOS,2026-01-09 21:56:57
a8a82dcc-275b-49c7-b623-3c11d5e5e8bf,f32e8849-ec7c-4ce2-b1a4-fd6787363d64,Mobile,MacOS,2026-01-09 21:56:54
92e1b99c-d4d1-4e82-9e2c-bbc22185e602,68a9fcf3-1998-418e-acbf-92e0150832e2,Mobile,Windows,2026-01-09 21:56:55
71ea3be9-6e0e-4a91-8de7-fb5dc64a0379,f8dbb25d-23b3-4b49-8923-968aabc86486,Mobile,iOS,2026-01-09 21:57:21
4fe1b282-742d-4b6e-add3-de10f6734881,2a661441-35c5-4d22-9667-fe53b1962c63,Mobile,iOS,2026-01-09 21:57:13
b27acab1-1959-41f7-b799-9d2fd84b94a0,2a661441-35c5-4d22-9667-fe53b1962c63,Tablet,MacOS,2026-01-09 21:57:17
14126fe6-d8e3-4cfb-9136-e159bcc09744,3354c932-751b-403b-8cf7-2505aa4529bb,Mobile,Windows,2026-01-09 21:57:34
d66a83a3-5230-4281-b34d-b00c3a0f6930,b036a6e2-eff4-4d81-8cd3-4a2f096867f5,Mobile,Windows,2026-01-09 21:56:51
6e5ae805-c980-4ada-8db4-ade0bdd14bf3,b036a6e2-eff4-4d81-8cd3-4a2f096867f5,Mobile,Windows,2026-01-09 21:57:11
4d094c93-cc52-4760-a3c2-61832cc0ce4c,496d1daa-b68a-456c-a706-d555be6f4856,Desktop,Windows,2026-01-09 21:57:44
6d2c7a75-1f20-46a4-bf0a-ecf0ca60eda8,496d1daa-b68a-456c-a706-d555be6f4856,Tablet,iOS,2026-01-09 21:57:42
29e63dfe-a884-478b-80bb-e6b742a5b504,52dce0c8-124e-488d-85bd-571321cd6608,Mobile,MacOS,2026-01-09 21:57:00
f1d47fcb-aaa8-492c-a9e2-98cd6458a85f,52dce0c8-124e-488d-85bd-571321cd6608,Tablet,Android,2026-01-09 21:56:55
4fed5ea5-9054-4739-b1db-4dd2b8953b80,52dce0c8-124e-488d-85bd-571321cd6608,Mobile,MacOS,2026-01-09 21:57:42
b9fd6fc5-95ff-4567-9bf0-359cfa27952b,5913a3ec-6d3e-4b87-9bc3-4dedcb29aeb1,Tablet,MacOS,2026-01-09 21:57:00
b1ebf4e8-1e7e-4457-a322-73742464ba09,c5714bda-e842-462e-a53f-dca2e3336d3d,Tablet,Windows,2026-01-09 21:57:06
6cb8547d-7202-4051-9f73-9f7d40d00e19,c5714bda-e842-462e-a53f-dca2e3336d3d,Mobile,MacOS,2026-01-09 21:57:14
18fac015-2096-4986-bce0-87938e4a2218,c5714bda-e842-462e-a53f-dca2e3336d3d,Mobile,Android,2026-01-09 21:57:39
8f5c9444-476a-409a-a4c4-e8941058857a,9e260ea6-80db-40d5-b2fa-e4fc26e4e003,Mobile,Windows,2026-01-09 21:57:32
fed64264-47b6-4591-af88-063426c81047,9e260ea6-80db-40d5-b2fa-e4fc26e4e003,Tablet,MacOS,2026-01-09 21:57:29
ed87719b-d0e8-4dec-a5be-be862bb333ba,502e217e-8c1b-4d26-835f-8d6154de5f91,Desktop,MacOS,2026-01-09 21:57:17
7c403c37-84ae-4214-bc98-de322f2e9f09,ee5c161f-6ba5-4317-9340-ffd5a2059204,Tablet,Windows,2026-01-09 21:56:57
9b413ae0-9cbc-4e6e-bfd3-f9ac14cd9bf9,ee5c161f-6ba5-4317-9340-ffd5a2059204,Desktop,Windows,2026-01-09 21:57:25
07220a17-4ff9-4d37-ab51-e9107d61804c,ee5c161f-6ba5-4317-9340-ffd5a2059204,Tablet,Android,2026-01-09 21:57:23
a9930711-ab1f-4e8c-bfeb-a4d4bbff772d,188f822e-70d6-4c75-85d8-6a49ebf6c33a,Tablet,Android,2026-01-09 21:57:47
785ef2f0-db48-4165-af28-efeb772ef8f2,188f822e-70d6-4c75-85d8-6a49ebf6c33a,Mobile,iOS,2026-01-09 21:57:06
5e5a5f4c-1f36-4cdc-881d-e979068b3ed8,188f822e-70d6-4c75-85d8-6a49ebf6c33a,Desktop,iOS,2026-01-09 21:57:24
eaa2295e-75f1-4d16-8362-04b94ef5a3f1,7fc7b8dc-62bb-430a-83ad-d342419dd850,Desktop,MacOS,2026-01-09 21:56:59
fabbeaff-48ef-447a-9271-09c8681ccbb7,7fc7b8dc-62bb-430a-83ad-d342419dd850,Tablet,iOS,2026-01-09 21:57:19
ccdd4d7d-137b-4076-a98d-7de5e165ac0e,e8a3e6a6-e9de-441c-b508-e279d2415854,Desktop,Windows,2026-01-09 21:57:32
ac82a831-1eeb-4975-9b81-9b3cf85fc7cc,e8a3e6a6-e9de-441c-b508-e279d2415854,Desktop,Android,2026-01-09 21:57:30
a3ce6c51-51c2-4b7a-b0f1-7481bf71852e,e8a3e6a6-e9de-441c-b508-e279d2415854,Desktop,MacOS,2026-01-09 21:57:16
08dad71a-84a3-423a-88a4-d81cdd790966,f5450427-684d-4dc1-a1b7-0c646856a8c7,Desktop,MacOS,2026-01-09 21:57:04
2e275b87-7e77-4b9a-b559-70be9b609f4d,16b6fa6c-4c01-4fb3-bd82-54eeee91d9bc,Desktop,Android,2026-01-09 21:56:59
d1c61800-4964-44ef-9661-5b0703ce4d25,16b6fa6c-4c01-4fb3-bd82-54eeee91d9bc,Desktop,Windows,2026-01-09 21:56:47
0502e4e7-ea77-4ca4-bc0b-af7956a85a6e,16b6fa6c-4c01-4fb3-bd82-54eeee91d9bc,Desktop,Android,2026-01-09 21:56:56
58df0b96-a0fa-4ec6-a00e-67d7bb333a84,681c00de-1b36-48c7-9fea-c4f3234bd03d,Mobile,Android,2026-01-09 21:57:15
af72631d-5390-41c3-8e20-790c2816eb6f,3623889a-feaa-4186-9d90-830892214388,Mobile,iOS,2026-01-09 21:56:51
91fce3ad-4abb-45d4-892e-a90bf172f649,3623889a-feaa-4186-9d90-830892214388,Tablet,Windows,2026-01-09 21:57:39
f5643547-8a28-48ba-84e0-003585a2c49e,3fd88cd7-587e-431e-a34c-18d90b9fd863,Tablet,Android,2026-01-09 21:57:12
c71c9509-1de2-4bd0-8057-9c0d52aca4d8,3fd88cd7-587e-431e-a34c-18d90b9fd863,Tablet,iOS,2026-01-09 21:57:25
04957322-3071-49ee-8ef0-6867d071f9b8,bda90519-9836-4468-af84-5a113143bb79,Tablet,Windows,2026-01-09 21:57:38
ef03c738-6309-4dbd-9aa5-90698d72c1dd,bda90519-9836-4468-af84-5a113143bb79,Tablet,MacOS,2026-01-09 21:57:02
05bf2955-5a42-4a49-afca-9252fb5645dd,e092dd5e-5769-4705-b9da-431f56edfc3b,Desktop,Windows,2026-01-09 21:57:20
fde0b86e-3c17-47e0-abdf-65b21744e619,e092dd5e-5769-4705-b9da-431f56edfc3b,Tablet,MacOS,2026-01-09 21:57:08
fd9be685-898b-4112-8b4e-44c8faef07ba,13015382-a414-4d7a-a18d-b3f17b68ea4d,Mobile,MacOS,2026-01-09 21:57:45
326885ea-30e6-4a84-96f6-b854b4c07e4e,13015382-a414-4d7a-a18d-b3f17b68ea4d,Tablet,Android,2026-01-09 21:57:23
db79524a-30f0-400a-9942-0198c2d9b45f,13015382-a414-4d7a-a18d-b3f17b68ea4d,Mobile,Windows,2026-01-09 21:57:43
8d0b8dd8-957c-4983-b3da-fcc3aab97d64,77d74d47-be9a-4b61-b612-459748473eba,Tablet,MacOS,2026-01-09 21:57:18
b482ac57-256c-48cd-bf88-470979a08a50,77d74d47-be9a-4b61-b612-459748473eba,Desktop,iOS,2026-01-09 21:57:16
4394c3d3-9a63-4e9d-8c99-31ae627485d5,28fa9c04-2cad-4f45-b2ef-55d3c0cb8c89,Mobile,iOS,2026-01-09 21:57:16
0ba993ae-8be5-4112-9aa9-82559b001f3d,9e03b1bf-5376-4ff2-8e23-6c724e877178,Desktop,Android,2026-01-09 21:57:23
75ec9d34-00ce-43fa-8e4a-b1b48eab1ac6,9e03b1bf-5376-4ff2-8e23-6c724e877178,Desktop,Android,2026-01-09 21:56:49
53ac9172-3cc3-4cbc-abd0-ce46087ef483,9e03b1bf-5376-4ff2-8e23-6c724e877178,Mobile,iOS,2026-01-09 21:57:34
767bffec-3de4-4801-95fb-7390f219ffc4,da230949-d6a5-4342-b662-495c523611ad,Tablet,Android,2026-01-09 21:56:52
0dbf105e-29b8-413a-8184-7f629874ac0f,da230949-d6a5-4342-b662-495c523611ad,Mobile,iOS,2026-01-09 21:57:05
442681fd-d897-42e4-a2d7-fdb564847ae1,da230949-d6a5-4342-b662-495c523611ad,Desktop,Windows,2026-01-09 21:57:28
293036ce-e644-4f9d-be6a-63cdc5e5f2eb,060247f2-6864-4c60-b347-35fc1860fcd7,Tablet,MacOS,2026-01-09 21:57:43
bd1783bd-ce3c-4948-89c6-3a73c600a16d,060247f2-6864-4c60-b347-35fc1860fcd7,Tablet,iOS,2026-01-09 21:57:45
1a291538-3325-4f81-a12e-0fecf5c00d1f,29b00cec-8dac-4b16-a372-448b97c07604,Desktop,MacOS,2026-01-09 21:57:16
4933c200-39d4-4580-a94d-4613163f5453,29b00cec-8dac-4b16-a372-448b97c07604,Mobile,Windows,2026-01-09 21:57:09
f451ea76-a560-49d5-b47d-7ad85827889f,29b00cec-8dac-4b16-a372-448b97c07604,Mobile,Windows,2026-01-09 21:57:31
2e7601cb-c703-4631-a5be-7013c1ce9dc8,154fa1a2-b14a-4c48-b202-8c7e98ed5cd2,Desktop,MacOS,2026-01-09 21:57:40
47b767d0-2b3c-4037-ab61-e3d7d5d4794c,154fa1a2-b14a-4c48-b202-8c7e98ed5cd2,Desktop,iOS,2026-01-09 21:57:32
d1209f71-2527-4809-b32b-5b8bc2bf5484,22c06016-23d3-438d-8f05-a24b7ce6ff72,Mobile,Android,2026-01-09 21:57:37
36b2a47e-02c6-4ebd-bf16-a15a95e44b01,22c06016-23d3-438d-8f05-a24b7ce6ff72,Desktop,iOS,2026-01-09 21:57:06
5c4f5b9a-4f11-40b5-a461-9f54442453e3,22c06016-23d3-438d-8f05-a24b7ce6ff72,Tablet,iOS,2026-01-09 21:57:12
301c5c02-d7ad-456a-b749-221e9b05ec5a,733ea9f7-0023-4031-85b6-1336184c9305,Mobile,Windows,2026-01-09 21:57:26
0078abea-b44c-45d9-84da-56e5e22cdccc,5be4d57c-7e0c-4c90-91a1-55f2f0c93b1a,Desktop,iOS,2026-01-09 21:57:39
ba7d33ad-2148-4ee9-b3f9-8c01aa6b4d54,5be4d57c-7e0c-4c90-91a1-55f2f0c93b1a,Desktop,Android,2026-01-09 21:57:38
ba6f3434-e8fa-4894-89d9-354f01da487b,5be4d57c-7e0c-4c90-91a1-55f2f0c93b1a,Tablet,iOS,2026-01-09 21:57:41
8bf1ff59-4633-494f-b109-49f8e6eb11f7,d633f4f2-86e8-4e3b-9aa2-313e739712e3,Mobile,Windows,2026-01-09 21:56:58
f1c0c355-c867-422c-9176-add6afa754ad,6ba6df83-560a-443c-89f5-961e6e24d8f4,Tablet,Windows,2026-01-09 21:57:13
b452ded4-3974-41a2-9be8-92c43f7a2671,6ba6df83-560a-443c-89f5-961e6e24d8f4,Mobile,Android,2026-01-09 21:57:02
48e205fd-ee7d-4258-b3f8-98685f700cb8,e524035e-8a7d-4c93-8c4b-a0d825625d0d,Mobile,Windows,2026-01-09 21:56:58
4e53e399-1373-45f9-b933-781f752e4913,e524035e-8a7d-4c93-8c4b-a0d825625d0d,Tablet,Android,2026-01-09 21:57:44
90587b0d-837d-4899-9492-412d823cc20b,9c929f81-ff56-4b34-9ac1-d959bdba9f3a,Desktop,iOS,2026-01-09 21:57:26
e6e6dd8e-6a2f-4018-bc16-9ff0abf8674b,9c929f81-ff56-4b34-9ac1-d959bdba9f3a,Mobile,iOS,2026-01-09 21:57:33
062239e0-2bbe-48ee-8fba-4cfe00efbff7,9c929f81-ff56-4b34-9ac1-d959bdba9f3a,Mobile,iOS,2026-01-09 21:57:14
27efaae3-d539-4b23-9917-afc5c9270df0,e121a206-45ca-4aa4-99d5-9df64b47c320,Mobile,Windows,2026-01-09 21:57:16
eddcade1-33a6-42bf-8044-23a0c9cd50bc,e121a206-45ca-4aa4-99d5-9df64b47c320,Mobile,iOS,2026-01-09 21:57:11
0fa1944a-1948-44a8-861b-1f1b15fd054b,1e6c1fee-24f9-4051-ab03-b31bf2c92ccd,Tablet,Android,2026-01-09 21:57:45
e81b6a8b-8aff-44e0-b1c2-a8fbaf78f524,1e6c1fee-24f9-4051-ab03-b31bf2c92ccd,Desktop,iOS,2026-01-09 21:57:29
7729e353-cdb9-4269-9fc8-9882d521dee6,1e6c1fee-24f9-4051-ab03-b31bf2c92ccd,Mobile,iOS,2026-01-09 21:56:58
601d0442-52c8-471d-aa6e-e2704699dbbc,2d6faef9-e4bb-4aa5-a46a-1de5e9f97972,Tablet,iOS,2026-01-09 21:57:31
