transaction_id,user_id,device_id,transaction_date,amount,merchant,category,city,country,is_fraud
60dda6bd-1914-41b6-9683-d1064680ffed,5959f104-c7b6-40c9-b180-07c000fa5f58,5f1fe3ca-5850-4683-8e6e-6871029af081,2025-11-18 15:57:50,99.47,Rice-Hernandez,Food,Toddport,USA,False
34e1d48d-cc08-4e32-b562-ec0abcc544d8,e50ba25e-f084-4539-bf5b-7364c6968508,df20a6a9-5062-4c89-8d77-501e9760ffe2,2025-10-30 07:18:18,110.41,Mueller-Soto,Travel,New Andrewport,USA,False
b0db69ef-656c-4a9d-a3b4-b527ddd30094,6ab56d44-8c4a-4fa4-ae99-78aac606b4ba,5e5d35fe-cee4-477f-a1e5-3dcb80da955b,2025-02-23 00:04:47,229.41,Mcguire Inc,Retail,Brianmouth,USA,False
829c8520-9ae4-45fb-bb6f-c07021e1347f,e092dd5e-5769-4705-b9da-431f56edfc3b,fde0b86e-3c17-47e0-abdf-65b21744e619,2025-10-22 04:13:41,62.35,Riley-Wilson,Tech,Smithville,USA,False
b4648399-b941-4a9f-a00e-ed4645b85dd9,0fd33e68-352b-4fc8-8e9c-1906989041b1,1f73c95d-bcf3-4fdc-ad82-1c9b4785f796,2025-06-24 22:35:35,172.81,"Short, Miller and Reid",Tech,Costaland,USA,False
649d03df-fb70-4cfc-92e0-04b9c33899ae,735206e5-d8e9-4241-8110-94bc618a5fe0,1d0a2e7c-b09b-4a41-903f-54155dcba16a,2025-04-09 08:53:16,251.69,"Mitchell, Bush and Alexander",Food,Brandonton,USA,False
28228bda-fed1-4818-88ed-1de3dc22e720,ee5c161f-6ba5-4317-9340-ffd5a2059204,7c403c37-84ae-4214-bc98-de322f2e9f09,2025-12-14 04:51:46,122.01,Rogers-Turner,Tech,East Connie,USA,False
c14cd902-9ba1-430c-b539-3cb3e7712d35,a506b043-8efe-4e9b-b311-72c5f2f94e9d,53f6154f-e7df-4ff6-9fc4-cf33d18330ca,2025-01-18 15:32:50,81.31,Sawyer-Duncan,Travel,Lake Patrickport,USA,False
195ec27d-d490-4851-b6cb-f01ae2b0f510,a3337918-79a7-498f-bf79-0927a358dbcf,f5e37371-29b3-4269-b337-74947afb0517,2025-09-08 22:34:54,125.8,Rivera Ltd,Food,Jocelynhaven,USA,False
c65ed0d2-0866-42da-b314-cbdbc4d6d07f,49eb08bd-0ff8-46f9-8823-63a0d0e8b548,ea29ab3c-fb00-469b-9cfe-c6f1fa719367,2025-01-25 11:44:38,147.1,"Perez, Rios and Clark",Tech,South Kelly,USA,False
0cbac9ef-76b3-4529-a930-aaeeea3c3bfb,e790978b-e48e-4b1e-b01c-6f960b0c9368,5660e346-42f7-43fb-8812-3fdac8796f0d,2025-03-05 02:04:29,144.36,Torres LLC,Travel,South Benjaminbury,USA,False
0e27f87e-5439-45f9-b5a7-2b324c41e8ec,3da1fa56-84d9-43ce-8660-a22a80fdd731,69f93962-cc99-43dc-8e03-e73d83561a95,2025-04-11 05:12:15,251.48,Brown-Hines,Retail,Monicaburgh,USA,False
0791fbda-b152-49b8-9898-e8b1b06d3cf2,eecfb323-219c-444f-9def-449f82d9bd70,aef6efc8-02c7-46cc-83f6-2465b4629e95,2025-04-20 21:29:47,224.7,Lucas-Wiggins,Retail,Moralesbury,USA,False
d3b2dcae-d174-4608-b992-f6e32a8c7f6b,e5eeb8cd-9c81-4516-afdd-dafaa8468ccf,3102817e-b33e-4f96-ba40-e6e5776b09c4,2025-09-27 08:10:53,93.28,"Johnson, Williams and Johnson",Travel,Jasonside,USA,False
1b490af4-1570-43c9-acc7-0d7f09296938,c98e5579-e50a-4dbd-b796-b010d9e882f9,828e3ff1-f83e-4b4b-b545-ee7085b284c2,2025-01-16 17:38:16,241.75,Miles-Salas,Retail,Simpsonburgh,USA,False
fed1e506-46da-499f-b17b-449e75223301,9a36b0dc-52ed-43cc-bc35-c7562aac3f0b,ebee2938-ad23-4329-a83a-9456e550a0e9,2025-12-02 17:47:14,279.44,Garcia-Smith,Tech,Rodriguezmouth,USA,False
b07c0d65-b97b-4126-904b-384b62c321a4,ed4d4e0b-f302-4326-8901-5933cf8755a8,3542d16a-b839-442d-9329-60fc3cbc77b9,2025-01-29 10:54:13,290.92,"Riley, Landry and Clark",Tech,Summersshire,USA,False
615442f4-70bd-4d12-a658-e512a44a984e,9e676eb9-578f-40f5-ab36-9238b3bd6197,7b3ee71a-4968-4cba-841b-c929c04a2a40,2025-07-23 06:39:24,294.18,Clay Group,Travel,East Patriciabury,USA,False
ed0a8516-b7af-492e-b237-9745f06176c8,99290be9-6b8e-4d85-b0ac-5e76121b81bb,14e32933-df16-4c63-a98b-5f30558e1dfc,2025-12-08 20:41:53,104.02,"Gardner, James and Rodriguez",Retail,New Cody,USA,False
536b977b-7186-4d16-a53e-cf4d039b6985,b123c453-2e01-4bd0-abf8-c396e1d289a9,02b1bc66-ae2f-4fe4-ba1d-deaff9fc4ccc,2025-01-30 21:34:16,145.24,James LLC,Tech,Sarafurt,USA,False
f4324361-3f6f-43e6-a380-ad68ea5a44cd,855a1134-8bff-41a9-b4bb-51214670da9a,4e322ba8-e961-4f87-bf9d-7829f200bd84,2025-03-10 06:35:57,71.49,Gonzales-Rodriguez,Tech,Jefferyville,USA,False
06e83ab7-5146-4986-be9d-722041d4d65f,5007b3ce-0437-4656-a101-7905f9419dd8,4765d38f-16c6-4697-8ee1-f5d22a86832b,2025-02-28 02:04:51,39.64,Powell-Mason,Tech,Jacksonburgh,USA,False
08b9723f-d883-4fb3-b72d-db368209572b,e5eeb8cd-9c81-4516-afdd-dafaa8468ccf,3102817e-b33e-4f96-ba40-e6e5776b09c4,2025-11-11 04:08:51,260.31,"Gomez, Jimenez and Reese",Retail,Tracystad,USA,False
583ab94e-2876-453b-881d-2050f034f90c,15ac065e-f88f-4ec8-b277-a9ada660a665,4a9a0ff2-e715-4a2f-b9e8-61a55191116e,2025-01-24 02:13:58,56.35,"Brown, Elliott and Wagner",Travel,Wilsonbury,USA,False
65a63bad-34ad-45b7-8316-ddabb0094678,4c8648b3-9b32-4560-a14c-df844e8372b7,8c52c907-94d4-4f38-bf84-153464911447,2025-09-19 21:33:20,277.74,Davis LLC,Retail,Davischester,USA,False
1037f77c-2e38-4478-a2c0-d84ebec8cfee,4720ddc7-40ae-490d-a85e-e86947bcb973,8b500637-8d14-46c4-98dc-e85e5c0c2d67,2025-01-23 23:25:07,200.64,Thompson-Pace,Tech,West Maryview,USA,False
993790db-b315-4c30-8120-2e69dbe8b077,1bec2d37-bc15-401a-aaa0-0c5db29daef6,7a070587-7a56-460e-b152-12841a0d6368,2025-07-02 13:58:41,132.3,Mosley LLC,Food,Port Josephville,USA,False
d74f5098-51d6-4ed7-a004-25a138a5caa8,5243ea0e-6da6-40b5-ac90-193965d784f9,72a60c55-5a82-4646-bb50-a639fa5eccbd,2025-06-02 08:39:34,49.57,Jordan LLC,Travel,Evelynhaven,USA,False
8c6c03f2-6ed5-4332-a64b-6b67294effdb,5c00d43c-ea0f-4ba7-9494-c68c8d9a0372,01a83d55-e97f-4477-ad2b-2c1026761b04,2025-10-24 00:09:56,202.07,"Thomas, Leach and Gutierrez",Travel,Jessicastad,USA,False
dfd13fe4-9fb7-44fc-8f3e-81f26e4ef993,5daf40d2-83d9-402c-9ddf-95456b4dc29a,3b087f40-6965-4eb9-877b-7c8223a9cce4,2025-04-19 11:09:56,33.64,Keller PLC,Tech,Port Jeffreymouth,USA,False
029cab21-63fd-4eb1-9280-4bddcbba9c22,cc6b9b6b-3f7b-40ae-891f-a7776dc3054b,d72a6a4b-d303-41bb-88b6-32fc039e63ab,2025-08-14 06:23:28,231.58,King PLC,Food,Pooleberg,USA,False
6514b019-f73e-429b-8092-f3f069e0443d,ed012812-2d27-4d47-b824-6ccb7538d68e,742f9dc7-f082-4f3b-bfa0-c150f6930ce0,2025-01-17 19:10:28,43.81,"Lopez, Kelley and Lee",Retail,New Philip,USA,False
d521f683-e1b6-4663-9ff5-76d4ea805c50,0eb438f5-08a2-4a3e-940a-7cd9b2d08fc3,5a25801c-3630-411f-b4fc-5c598ae847ce,2025-05-15 23:52:23,188.05,"Martin, Nolan and Montoya",Retail,Smithfort,USA,False
9fb7244a-783f-42e1-a500-7d6c271fdb2a,01205b96-aa05-4938-b5a4-06ac69dbf357,9ff5e34f-672d-4f97-92f3-ba68b20cf47b,2025-04-28 22:16:40,261.38,"Lowe, Collins and Green",Travel,Adamburgh,USA,False
490c3aab-2b72-4ce4-892c-f2887ffa7ee4,1940d02e-036d-485d-b383-7ea35255425e,c894ef09-07d3-44ee-ae78-278378c529f7,2025-06-27 17:46:46,282.95,"Martinez, Bell and Campbell",Travel,Michaelfurt,USA,False
dc308e4c-6378-4f50-a86e-89913f7e2f0f,65efd992-dbd6-4121-8025-c51bda6b8d45,d1a8f18e-75b9-4f10-8022-4c512c7ad2bc,2025-02-12 04:42:10,240.56,"Gonzalez, Roth and Jordan",Tech,Port Christopher,USA,False
4833dbd2-069d-41cf-bc13-cf90afd76757,0fd33e68-352b-4fc8-8e9c-1906989041b1,89f48340-4cfe-458d-ba78-f67f9e7967ce,2025-08-04 19:30:11,168.9,Mcmillan-Roy,Tech,Melvintown,USA,False
3caeb9df-0092-4b5f-b208-6f4ff2054791,b0cf9722-7cd3-44d1-a510-47e98d4ffa98,45d64022-5d62-4b8b-8b0e-6cbcaf95c76f,2025-08-21 05:33:13,39.74,"Bell, Spears and Harrell",Food,Kendrafort,USA,False
d08d138c-3005-4e12-bbfb-d656bd8bab7f,1fab50f0-c62a-45f6-8bde-88fff696d8a1,cab4ee93-0346-40d8-94c7-e855f386026e,2025-05-21 10:24:57,162.75,Richardson PLC,Retail,New Rebeccahaven,USA,False
b603af95-a4d6-4a95-8207-7e5b46e2df40,77d74d47-be9a-4b61-b612-459748473eba,b482ac57-256c-48cd-bf88-470979a08a50,2026-01-03 00:01:34,197.65,Terry Group,Travel,South Charles,USA,False
8fcc9d46-72e6-4798-a878-a5b82ba1e11d,12d1e2af-1e55-41b9-9516-ccc340fdfa11,b869db45-7b88-48a1-a7cf-ed510e64892b,2025-06-10 15:18:24,102.37,Harris Inc,Travel,Lake Christine,USA,False
28510586-991d-4652-b0c2-4e33a9afc118,235c6b78-0dfe-4014-abb1-a8b7d6e9da9d,6ca11243-2723-418b-a5fc-f8107603a558,2025-07-18 11:20:19,244.76,"Mayer, Quinn and Wright",Food,Harrisonmouth,USA,False
501aa834-5643-4a99-9a27-d1755197d9d8,bc9bb0cb-d439-402b-88d4-9c1cf5280849,e3e2f1c9-4405-484e-bbcd-1b52041bb0b2,2025-04-15 18:40:56,95.57,Moore Group,Retail,South Sergio,USA,False
9431110f-dd9f-4761-b20e-251ed879197b,15701b61-3bb8-423f-9c47-becfe48b41f5,735dca0d-4f46-49bf-a590-ce9bbb7c1adf,2025-10-16 16:25:16,56.55,Gonzales-Hamilton,Travel,Rhondahaven,USA,False
acc83655-9613-4581-b489-e4db5bc175e8,6e05328b-6f9e-4064-8681-27c7885d4e48,5eb50884-7ca9-4e15-b9d8-1fe71d891219,2025-12-09 15:13:50,287.65,Carpenter LLC,Travel,Medinamouth,USA,False
53806e6c-3824-48be-953a-ef157c455792,10407031-a56c-42b6-afbd-fd28009db606,4715f3f4-5ccc-47d4-81aa-c4e7d9f48617,2025-09-15 06:58:37,187.63,"Ellis, Phillips and Parks",Retail,Josephborough,USA,False
2ed65d98-b4b3-460b-9ca1-4ca76f4ebccf,b9a2a3f4-33cd-47e6-a2f1-f7c6efa7d919,7379d7ff-7828-410d-84e0-355dd0b5fb82,2025-11-11 10:58:51,131.72,Harris Group,Retail,Danafort,USA,False
414a9b62-d46a-4817-8a70-cfe2205ba25f,7dee74d3-2ce2-4dc6-b003-e6dc862ff05a,68cb061e-7ef9-42ca-ae75-8914576594d5,2025-03-11 15:23:35,203.89,"Christensen, Powell and Wagner",Food,Lake Markfurt,USA,False
3216519d-fe41-415a-bf27-b05b03891319,fe051af0-c31e-44d6-91cb-2ec1b1ca732c,6f51f902-222c-430d-bbeb-a1b2d5a4dc53,2025-09-18 18:35:00,125.65,Merritt-Lucas,Food,Port Jacob,USA,False
f189f5fc-83cf-48b1-bafe-d6d88fa49766,bc9bb0cb-d439-402b-88d4-9c1cf5280849,e14d70b5-73c6-49a6-a3d7-5e30d2bddc89,2025-03-25 00:05:07,33.86,Sanders Ltd,Tech,Port Daniel,USA,False
426b9803-9d2a-4ae6-a49d-8b920c3fd527,23750eff-a6df-4b53-a999-faf08f4db63e,9522f4ec-e822-4d6a-ac5b-19ee69891d5d,2025-07-03 12:13:42,65.01,"Smith, Sanchez and Williams",Travel,New Erin,USA,False
3b8c5247-e2c2-46a3-ae3f-9fe502d09b33,470d98cb-23ca-4f1d-8295-ca5aacfe7127,5cd642e5-43b8-4039-b4f0-cf58dbea57bf,2025-04-05 17:44:33,83.24,Gonzalez Ltd,Tech,Lauraville,USA,False
f086ffa7-d8e4-4e49-aa4a-12c80412efbe,9b859088-1bd4-4a2c-b46b-e425aaac8c37,604ac748-ad9a-4072-aca6-ec37cc31bbc2,2025-07-27 13:14:15,279.27,Garcia Group,Retail,Ambertown,USA,False
3c605882-9dbd-46f1-8ea0-ad864ecae737,7accfef1-9376-4c6b-a310-f3fd3ac17e70,06d62a80-9f36-456e-85d1-43586a5d17a2,2025-03-11 20:23:32,89.02,Henderson PLC,Travel,Port Davidbury,USA,False
a71d1d6f-c16f-49f5-8332-bafbf570d5a5,bb849989-9bea-43d4-81e9-4680d9eb456d,f1d68b1c-0279-43e0-bcf7-5bf6c5025574,2025-07-23 03:22:32,67.8,"Copeland, Rojas and Mendez",Travel,Stephanieland,USA,False
d04756b7-a67c-4915-8da5-1576fbb26d23,495fe8bf-80c2-467b-9036-b61514e8c34e,f971e7c4-915a-4b20-9b53-407062424823,2025-02-21 12:43:43,279.16,Hill-Mcclure,Tech,New Timothy,USA,False
9e187c7e-0f8d-4c50-9c40-02eacde6c187,e50ba25e-f084-4539-bf5b-7364c6968508,df20a6a9-5062-4c89-8d77-501e9760ffe2,2025-12-28 17:31:27,192.4,Ward and Sons,Food,Lisamouth,USA,False
d79e29a9-f1ec-470e-bfbe-c72fec8a3628,752c0d1b-880d-4636-81dd-aece5eadbe50,9d5b3d30-1dab-4acc-806c-3b86c7329efc,2025-08-22 20:21:04,11.74,Smith Group,Tech,Smithchester,USA,False
00cd8ccb-692a-4b57-9666-d90fe8f5e1f6,91f79a41-7d0e-40a2-bcb0-9750d4cb448c,d79bbac6-1b77-4f21-9049-7eda1ff65a69,2025-12-04 05:47:37,213.83,Young Group,Travel,Brianfurt,USA,False
17a84388-0e19-42dc-9014-6f582ae9236d,3eaa4693-83a2-4ff2-ad08-68144fbbb787,0d77b0e8-30c3-4962-98dd-1187aa4c4cd0,2025-01-24 09:12:39,252.51,Jenkins Ltd,Travel,Port Douglas,USA,False
89427b3b-6a9e-4b17-a15b-8184d7799aa1,30530ac0-bd74-4f1a-b9b2-b85b9a765faf,4cfa63cc-2d80-4737-812e-b094c4852144,2025-12-10 18:18:29,218.98,Arnold-Jacobs,Retail,West Daniel,USA,False
751711ba-29ee-41f2-8131-f5f22c906752,be528022-e1c3-42d9-9a52-7c18f07df628,874854aa-4441-409b-bb92-8dabb737f514,2025-11-09 07:17:58,130.98,"Kaiser, Thomas and Mullen",Retail,Nixonville,USA,False
663a41c4-94f9-4275-b32e-d48c96d5cfb4,e092dd5e-5769-4705-b9da-431f56edfc3b,fde0b86e-3c17-47e0-abdf-65b21744e619,2025-11-13 06:52:26,268.18,Rogers Group,Travel,North Bruce,USA,False
6d1d6601-0ab7-42cf-8dd9-b40a8758cd80,3354c932-751b-403b-8cf7-2505aa4529bb,14126fe6-d8e3-4cfb-9136-e159bcc09744,2025-05-01 22:43:27,158.97,Jones Group,Tech,Leblanctown,USA,False
4c95ae1d-e69d-40fa-aff8-e527dc6e5c67,d16ce696-1908-43b4-a11f-394df1dffc5f,49293284-fcd8-4296-8286-d72334daf4e0,2025-06-11 22:55:28,212.33,Fletcher PLC,Food,North Annefort,USA,False
ac44d775-a5bb-4344-9dd2-46f247fea629,5fcd91d2-96ea-41a8-94b8-59a07e526c25,1c50cd0b-e5c7-40c3-9c35-6999a7db4785,2025-09-16 05:21:56,8.89,White-Blanchard,Retail,Barnesstad,USA,False
d9935170-f9ab-42df-97fc-2d6374892a9b,12b44a50-a663-450e-9ea6-702281c27c67,0ac44cd9-ce14-496c-b6d8-553d70858779,2025-01-28 22:40:26,133.31,"Lewis, Tran and Farmer",Food,North Kelly,USA,False
0de12b08-834f-42df-ae19-6370423c1347,3fd88cd7-587e-431e-a34c-18d90b9fd863,f5643547-8a28-48ba-84e0-003585a2c49e,2025-06-30 12:50:01,136.01,Ruiz and Sons,Retail,New Ginamouth,USA,False
168ce225-7ffa-4d3f-b6d3-b35c87e4070a,45270c79-5f1d-4240-94df-d99533881382,bf3777ac-3598-4814-b34e-6ee7de456ec1,2025-02-10 19:33:23,14.21,Webster-Lane,Tech,New Alejandro,USA,False
6a0a1cf6-e17c-41c6-93ba-93558a356baa,f1f84a4e-14af-4a5b-9291-458a85c29c5d,542186b6-0eb9-44f2-9b99-8dd241e769cb,2025-12-22 17:43:23,84.54,Johnson Inc,Tech,Meganfurt,USA,False
aa2f0f22-08f1-4d81-a49d-283b6417778a,c7959b95-1711-43d7-acef-740f686ded7a,6f61f55d-5711-437d-acbf-f49db5a37378,2025-03-19 10:43:55,36.95,Flynn-Olson,Food,Lake Shari,USA,False
584a0981-21d1-4d45-9acc-a3643149e1d1,f6a7aff5-ea6d-4943-8b8a-bbda7f4f531e,c87935d8-3e8d-431a-881e-897fb8bf3d63,2025-07-19 22:03:23,240.66,Palmer-Nguyen,Tech,Hansonside,USA,False
316e145e-0129-444f-b4c1-dac1fae4eead,94a1b80e-708b-4a54-988a-1774c15e5654,b59d266e-7ac9-40c9-88bf-743b2d75c75f,2025-12-03 02:37:16,209.14,"Jensen, Brown and Jackson",Tech,New David,USA,False
6f4fb438-6f47-458a-998e-c047cd1a1473,3f3ee5b2-910d-417b-b15c-d7ca7990cd6c,677f957f-3d50-4f0f-b027-99149b6890ea,2025-05-17 21:39:17,211.0,Hernandez and Sons,Retail,East Bailey,USA,False
72c00579-acbc-4b11-bdb0-330d9d832725,4b32b5d9-4e46-4582-a8f0-82ff0bd5a896,21fa0d14-4e11-4c15-b06e-fa5ac33be95f,2025-09-27 02:50:44,284.4,"Thompson, Townsend and Scott",Travel,West Brittanybury,USA,False
825e0370-3884-4dc1-8aa4-cd4e02399843,f7f5cc62-03a9-4483-af15-4d6468d486ec,c3d14138-704d-4f70-b7b8-40c9371bb015,2025-08-11 12:47:52,269.43,"Sampson, Orozco and Burns",Food,Kellyland,USA,False
de7c8852-1add-4e0f-94a7-c46fd1d1d8ac,02b6633e-8848-49c7-913b-baa07580b84d,0bd88aa6-5014-4dc9-aff8-9bb733ebbd3b,2025-07-25 03:09:40,218.57,"Morales, Collins and Greene",Travel,Payneton,USA,False
b1045129-9c58-494f-99e3-ca6159f20a6d,0a6b4084-8025-4654-b6c7-1aa159d3b00b,3f7ad1dc-c0e7-4f29-8964-ab959ea0abad,2025-07-13 08:40:12,159.1,"Guerra, Berry and Doyle",Retail,Karenborough,USA,False
522f56a1-f692-445b-b365-e15b3086ec1b,fcf3e1e4-5aba-40ec-a091-3c141f772d27,0f5f76cd-69c8-455c-a73d-4a113a47f54e,2025-06-13 22:27:16,37.82,Benitez-Houston,Retail,South Megan,USA,False
8b96c093-ccf8-4272-8208-3002be932f4e,ed3b5aad-a232-4457-8ea7-324d937146c9,b4fcd2e8-3c91-48cb-b223-7ea2308d82b6,2025-05-29 06:45:43,242.38,"Banks, Wong and Ramirez",Retail,Amyside,USA,False
a5ab90c0-de45-4c28-9bcd-edbe9a49f08a,850c3973-77d8-444a-a4cc-0290d7b9fb94,8599212f-6daa-4aae-ba6b-ac4fed6af711,2025-07-20 01:47:06,214.99,Williams-Baxter,Retail,Adkinston,USA,False
e595bb9f-43ae-4fe2-bdb4-4cb1a4883155,ac8774b2-220b-4cdc-b909-4813fcb89bcc,e9cdbb0f-cae8-4b2a-8400-48e5cb8c9dbc,2025-09-06 07:44:14,48.68,"Brown, Lopez and Wallace",Tech,North Crystal,USA,False
78fc97a3-0fe8-435f-bdbb-6b39c583a29d,d0138e2e-2bfe-4c60-a1ba-96f82b2e409e,61f4f865-a1b0-46a0-968a-ff75d67b9ca4,2025-02-08 21:22:54,296.07,Cannon PLC,Food,West Jamesbury,USA,False
8de216f2-81e8-4a26-bca9-efe0fbcb7b28,ca284184-1a2d-4fee-9c16-ad881da22946,fb4d8953-019d-41e5-8319-fdb8eca442ee,2025-02-21 09:23:52,39.37,Nunez-Carpenter,Retail,Andrewton,USA,False
aa603ad0-1a73-4b05-bad8-282c1c107296,1ddacc9a-7be8-44b6-bca8-d666e0c6b8c9,1f58a95f-7ace-4eee-8f61-3ba646d083a6,2025-02-11 01:30:45,136.72,Sullivan-Davis,Food,East Mark,USA,False
65ff5e8a-c741-46c7-a91a-a974d610a2af,9ab5c680-665b-47c0-a501-35c719fc96c3,a9d06693-a213-41a8-a7d5-dc55e6e30684,2025-01-12 10:42:13,182.23,Jackson-Thompson,Retail,Brownshire,USA,False
4a3b1bad-e1a2-4a1d-98ba-85c621fd9034,b840cd04-9ee9-47ce-9bed-b06f945fb6cd,f5f00dd0-e8a0-4f3a-877a-cb97dad1d905,2025-03-31 02:12:48,212.44,Fritz Ltd,Travel,Davidfurt,USA,False
df8768a6-d9da-417f-983f-85279d7983d9,5829dccc-0e17-4553-b912-5081cca7d712,9da73a62-06b3-4fa5-a943-a48e4ae0f222,2025-06-13 11:29:56,220.56,Hall Group,Food,West Brianside,USA,False
3749c144-a965-40b0-986c-5c46160c4c28,0fd33e68-352b-4fc8-8e9c-1906989041b1,cb98821c-9799-4230-a1fe-f3ce909394a5,2025-03-11 07:45:15,251.21,Garcia Inc,Food,Millermouth,USA,False
3f8bdf6f-957e-48d8-a39f-3b5978f2c628,20a1cbd4-f7ac-440a-8bc7-3da9edc0bd21,2ca1850e-65f9-4870-9168-691e2c17c293,2025-02-25 16:42:50,73.3,"Bauer, Phillips and Marshall",Tech,Brandonville,USA,False
b9ccbb64-a9ff-4375-b471-5037383de261,c850ee59-3a01-4caa-bf07-af629e4f338f,c508d403-dca5-4088-9bef-e674960c0214,2025-09-01 03:18:50,226.25,"Walsh, Cox and Spencer",Retail,North Mckenziemouth,USA,False
f89580d4-47f1-48d6-b480-35f2eaeddf6a,4868fcb2-9cae-4efe-a3b9-fed80cdee655,654d580a-84df-4a01-8b4d-daab785b2d2b,2025-06-19 02:17:25,37.34,Yates-Hall,Tech,Ericchester,USA,False
e915fb5e-893c-4e3d-863f-43f790fef959,ae08a9b1-2ae4-44d3-aee1-05ff31b384f8,c95ead08-6945-43cb-b6f7-ffaf61975c85,2025-04-07 09:06:08,274.18,George-Miller,Retail,Allenburgh,USA,False
4133076c-ed92-4bf9-ae4f-20180edd6058,4720ddc7-40ae-490d-a85e-e86947bcb973,7302c5cb-5749-438e-ab6b-e6ee24a2c8ba,2025-04-22 02:22:25,40.65,Allen Inc,Tech,Lake Jacob,USA,False
602e8790-790c-4c5a-803f-7814c7060434,39d4ca1a-15e0-47d3-a339-f34b56ac981a,3e9c5eb0-0be6-4e18-a439-5c8c364b7951,2026-01-05 06:01:59,218.76,"Logan, Bennett and Gamble",Food,South Robertchester,USA,False
4556f8ea-de80-4cca-a853-3841315be364,78b6ac56-748e-465f-967e-838f733f8c47,d6733c0a-4545-4d71-93d0-e1b031b0f7af,2025-01-18 02:28:58,28.39,Phillips and Sons,Food,West Nicole,USA,False
8d7c95a7-4a59-4987-bfd3-c60324c09121,92ab195a-3de8-480b-a934-c22ba4e8875d,97a45eab-7111-4af4-b011-f770e6d11f5a,2025-06-29 16:06:06,222.29,Roberts-Beck,Retail,West Thomasfort,USA,False
6aacf5f1-8356-4913-b9bf-250c038dbb3c,c2f24c8b-cc34-48dd-9779-f3b5a255e31b,6bd74533-0a0e-40b9-8f55-dd100da1bcea,2025-05-20 14:29:36,19.65,Hernandez Ltd,Retail,Shieldsfort,USA,False
54c48609-edc8-4a89-9e05-1d6958c027f8,19adec06-2d38-49d3-aab6-400756d29fea,a352bb17-a74d-4248-9589-d06c153843fd,2025-10-06 05:40:07,136.74,"Mack, Martin and Mercer",Retail,Alisonhaven,USA,False
211ce8d9-9af2-4c79-a037-bd7667a5d5ee,81066210-be22-4c37-9140-e2fa250f0714,bf2bc8c0-f6d1-4547-a316-37ac567c23ea,2025-09-09 04:28:05,71.01,"Kent, Middleton and Larson",Tech,South Lisaside,USA,False
fac37a03-6b3c-4138-9660-7f95adc1cbff,b231909c-ad01-4f1d-8719-16055ff72c93,adca6dbd-008e-4507-9550-84e8f4883abb,2025-12-10 09:23:07,229.92,Garcia Inc,Travel,Michelleville,USA,False
546f72c1-e26b-4248-a424-f4d57601996b,eb546083-d05c-429a-be93-cb25bab4f6cf,6019e6a7-6650-41e2-9538-214986c799c6,2025-02-15 00:46:18,233.17,Scott Ltd,Tech,Darrenport,USA,False
539c293d-e97a-4cbc-a5a5-60734b6509c7,dc0c9554-bfb3-4f72-85eb-a97f69570e95,96f1d3f7-587d-43b1-b879-5dbf4bdb8c36,2025-10-09 04:41:52,91.78,"Collins, Diaz and Torres",Food,Gonzalesland,USA,False
47c71dcb-1468-4799-b5d8-5cd5e8a28fd7,e6b7b2aa-fe95-4e9d-a5d5-39829c3d1908,3ae2193f-aba2-45b6-a440-19dd6c6d0337,2025-12-31 03:28:58,299.74,"Mcconnell, Wallace and Leblanc",Tech,Huangview,USA,False
236e49fe-d673-4735-8e7c-e7884c44ba08,630c5d7e-d431-481a-92c7-31a09f128b02,be9e3e2e-c260-4d2d-b560-bfadc1eec83d,2025-02-14 13:30:39,34.62,"Vance, Smith and Ortiz",Travel,Kylemouth,USA,False
69acc9b3-8c2b-4d5a-81f1-b009b1aaa80b,0012c436-aacc-4676-b99a-82071c094802,27ddf1e5-62e1-4e63-af0c-d99e964b148d,2025-09-20 22:01:22,105.21,Daniels Group,Travel,East Jonathanville,USA,False
2f2a042f-09d1-4460-b9e5-4eeb2be6b7c2,032960a0-e26d-465e-b78c-3f68a44db90a,cc1a84d3-0279-42b9-ba14-ade944f11723,2025-09-18 22:15:16,157.22,Fitzpatrick Group,Travel,South Anthonyville,USA,False
2506d104-5cc4-41f8-847f-562c476ec999,c362d62f-cd00-413a-8e11-a9afc195dde1,fa89d3f0-b561-41bb-afd7-9cd447220e14,2025-03-30 19:01:36,72.94,"Mcdowell, Wilson and Powers",Travel,Lewisbury,USA,False
0ff45fa7-8e53-4f9a-9ee6-eb1669b50e99,84ca29eb-3b4d-4112-adcc-7ae3ffef8543,12918a33-2c7d-4a11-bd6c-8839e6b7ab4a,2025-12-08 12:49:07,223.63,Ortega PLC,Retail,South Franciscobury,USA,False
1bee000e-cbda-44e5-a739-883f5fcb196e,49ea1870-8e0d-426f-ab08-a19345bd2cc4,9fbc87d8-1f0e-48f0-8f2c-873c42bdea84,2025-05-13 03:15:23,227.53,Matthews-Howard,Travel,Greentown,USA,False
7b188c48-0fff-4246-9ffb-c8b69bba291d,19adec06-2d38-49d3-aab6-400756d29fea,a352bb17-a74d-4248-9589-d06c153843fd,2025-02-03 09:28:41,79.43,"Brown, Hampton and Santos",Travel,Kellyberg,USA,False
e5f0c36b-59d1-4bba-b8c3-afc0119a6f18,cee94b72-89d3-4ac0-90cf-dca354a0f9a3,fa556d28-16af-4c57-b9a8-4fe3065295a0,2025-11-09 01:01:01,167.54,Sharp-Mckinney,Food,Tranberg,USA,False
